Page 1
date,2011/06/02(四),number,12,15,23,24,28
date,2011/06/01(三),number,05,11,15,29,39
date,2011/05/31(二),number,03,08,27,35,39
date,2011/05/30(一),number,01,02,11,34,36
date,2011/05/28(六),number,04,05,09,34,39
date,2011/05/27(五),number,01,12,13,21,25
date,2011/05/26(四),number,20,26,34,35,37
date,2011/05/25(三),number,02,12,16,36,37
date,2011/05/24(二),number,04,25,28,36,39
date,2011/05/23(一),number,14,15,17,33,35
date,2011/05/21(六),number,12,19,25,29,32
date,2011/05/20(五),number,07,21,33,36,37
date,2011/05/19(四),number,05,16,26,27,37
date,2011/05/18(三),number,09,18,22,33,39
date,2011/05/17(二),number,02,03,07,18,27
date,2011/05/16(一),number,18,19,20,31,38
Page 115
date,2011/05/14(六),number,02,05,12,26,30
date,2011/05/13(五),number,03,06,13,18,23
date,2011/05/12(四),number,01,14,18,30,34
date,2011/05/11(三),number,03,07,16,35,36
date,2011/05/10(二),number,02,22,24,31,36
date,2011/05/09(一),number,02,12,24,33,38
date,2011/05/07(六),number,11,12,16,21,24
date,2011/05/06(五),number,04,09,25,31,32
date,2011/05/05(四),number,02,04,15,19,35
date,2011/05/04(三),number,02,09,11,24,26
date,2011/05/03(二),number,01,05,07,08,37
date,2011/05/02(一),number,02,19,24,33,36
date,2011/04/30(六),number,02,03,06,24,39
date,2011/04/29(五),number,04,27,28,36,38
date,2011/04/28(四),number,01,16,24,32,38
date,2011/04/27(三),number,02,06,19,38,39
date,2011/04/26(二),number,14,15,29,33,38
date,2011/04/25(一),number,06,10,14,23,32
date,2011/04/23(六),number,16,21,29,30,33
date,2011/04/22(五),number,09,11,14,23,26
date,2011/04/21(四),number,02,20,31,36,37
date,2011/04/20(三),number,02,05,12,15,35
date,2011/04/19(二),number,01,15,32,34,38
date,2011/04/18(一),number,04,10,24,28,30
date,2011/04/16(六),number,05,12,28,30,35
date,2011/04/15(五),number,08,11,16,30,37
date,2011/04/14(四),number,05,08,24,35,37
date,2011/04/13(三),number,06,11,26,30,32
date,2011/04/12(二),number,05,12,21,35,37
date,2011/04/11(一),number,03,09,21,31,32
Page 116
date,2011/04/09(六),number,05,10,26,28,34
date,2011/04/08(五),number,10,13,18,25,33
date,2011/04/07(四),number,04,07,21,22,35
date,2011/04/06(三),number,11,13,17,20,23
date,2011/04/05(二),number,07,10,11,13,39
date,2011/04/04(一),number,05,07,18,22,31
date,2011/04/02(六),number,02,12,19,33,34
date,2011/04/01(五),number,06,07,28,31,36
date,2011/03/31(四),number,21,22,29,33,36
date,2011/03/30(三),number,01,03,16,27,32
date,2011/03/29(二),number,04,18,28,31,35
date,2011/03/28(一),number,06,25,27,28,29
date,2011/03/26(六),number,02,06,19,23,35
date,2011/03/25(五),number,07,22,23,26,39
date,2011/03/24(四),number,04,17,18,30,34
date,2011/03/23(三),number,05,12,13,14,21
date,2011/03/22(二),number,08,18,27,29,39
date,2011/03/21(一),number,05,11,14,29,38
date,2011/03/19(六),number,02,09,13,25,29
date,2011/03/18(五),number,22,33,36,38,39
date,2011/03/17(四),number,11,21,23,29,30
date,2011/03/16(三),number,09,16,20,33,34
date,2011/03/15(二),number,06,09,23,31,39
date,2011/03/14(一),number,05,16,19,28,35
date,2011/03/12(六),number,13,15,25,28,37
date,2011/03/11(五),number,05,09,14,25,38
date,2011/03/10(四),number,04,09,24,25,35
date,2011/03/09(三),number,07,08,31,32,34
date,2011/03/08(二),number,02,11,12,18,36
date,2011/03/07(一),number,06,08,10,28,32
Page 117
date,2011/03/05(六),number,02,06,14,33,37
date,2011/03/04(五),number,08,12,33,36,39
date,2011/03/03(四),number,03,04,07,21,38
date,2011/03/02(三),number,07,14,23,27,34
date,2011/03/01(二),number,06,30,36,37,38
date,2011/02/28(一),number,01,07,17,20,35
date,2011/02/26(六),number,04,08,18,22,25
date,2011/02/25(五),number,08,13,24,31,38
date,2011/02/24(四),number,05,11,14,18,20
date,2011/02/23(三),number,01,04,17,24,37
date,2011/02/22(二),number,07,26,34,36,38
date,2011/02/21(一),number,11,19,26,30,33
date,2011/02/19(六),number,08,13,23,26,37
date,2011/02/18(五),number,03,06,08,23,24
date,2011/02/17(四),number,25,29,33,34,37
date,2011/02/16(三),number,02,08,21,22,36
date,2011/02/15(二),number,03,11,18,30,37
date,2011/02/14(一),number,01,07,19,27,38
date,2011/02/12(六),number,12,17,22,26,27
date,2011/02/11(五),number,18,26,28,29,39
date,2011/02/10(四),number,02,03,10,20,28
date,2011/02/09(三),number,05,17,22,36,39
date,2011/02/08(二),number,04,19,24,28,35
date,2011/02/07(一),number,02,13,19,28,37
date,2011/02/05(六),number,08,30,32,37,38
date,2011/02/04(五),number,09,17,25,32,37
date,2011/02/03(四),number,11,12,22,24,39
date,2011/02/02(三),number,06,08,16,22,26
date,2011/02/01(二),number,18,23,26,32,39
date,2011/01/31(一),number,09,16,21,25,36
Page 118
date,2011/01/29(六),number,05,20,22,35,38
date,2011/01/28(五),number,15,24,33,38,39
date,2011/01/27(四),number,05,14,18,20,37
date,2011/01/26(三),number,07,12,19,25,35
date,2011/01/25(二),number,14,15,18,21,29
date,2011/01/24(一),number,04,06,10,19,25
date,2011/01/22(六),number,03,20,23,24,37
date,2011/01/21(五),number,18,23,31,36,39
date,2011/01/20(四),number,04,15,26,28,31
date,2011/01/19(三),number,18,20,22,29,33
date,2011/01/18(二),number,03,05,11,22,37
date,2011/01/17(一),number,02,05,17,28,36
date,2011/01/15(六),number,08,17,18,30,36
date,2011/01/14(五),number,08,14,27,28,36
date,2011/01/13(四),number,05,14,23,31,32
date,2011/01/12(三),number,01,02,04,21,32
date,2011/01/11(二),number,03,09,13,25,37
date,2011/01/10(一),number,04,10,20,32,39
date,2011/01/08(六),number,03,10,14,18,35
date,2011/01/07(五),number,10,11,18,34,38
date,2011/01/06(四),number,07,28,31,32,36
date,2011/01/05(三),number,05,17,26,29,32
date,2011/01/04(二),number,06,08,10,16,36
date,2011/01/03(一),number,11,13,20,25,35
date,2011/01/01(六),number,02,13,24,25,36
date,2010/12/31(五),number,22,25,30,32,34
date,2010/12/30(四),number,08,12,23,28,29
date,2010/12/29(三),number,06,20,23,26,35
date,2010/12/28(二),number,11,19,22,28,38
date,2010/12/27(一),number,03,15,24,26,34
Page 119
date,2010/12/24(五),number,10,12,16,34,38
date,2010/12/23(四),number,02,06,08,09,11
date,2010/12/22(三),number,01,06,12,17,33
date,2010/12/21(二),number,08,20,21,34,39
date,2010/12/20(一),number,19,21,22,28,36
date,2010/12/17(五),number,05,09,12,16,29
date,2010/12/16(四),number,02,21,22,37,38
date,2010/12/15(三),number,05,09,20,28,32
date,2010/12/14(二),number,01,11,24,25,30
date,2010/12/13(一),number,15,20,27,37,38
date,2010/12/10(五),number,14,15,25,30,35
date,2010/12/09(四),number,12,13,29,33,34
date,2010/12/08(三),number,01,17,20,28,36
date,2010/12/07(二),number,03,12,25,28,33
date,2010/12/06(一),number,07,16,18,20,34
date,2010/12/03(五),number,03,16,31,32,35
date,2010/12/02(四),number,13,16,18,29,30
date,2010/12/01(三),number,03,18,22,23,33
date,2010/11/30(二),number,04,12,14,19,32
date,2010/11/29(一),number,03,15,19,31,35
date,2010/11/26(五),number,04,09,17,18,20
date,2010/11/25(四),number,03,12,13,19,39
date,2010/11/24(三),number,01,10,16,24,25
date,2010/11/23(二),number,01,27,33,38,39
date,2010/11/22(一),number,04,08,25,35,36
date,2010/11/19(五),number,07,09,13,20,24
date,2010/11/18(四),number,01,07,18,30,31
date,2010/11/17(三),number,13,15,20,28,36
date,2010/11/16(二),number,06,14,24,26,29
date,2010/11/15(一),number,05,06,22,32,39
Page 120
date,2010/11/12(五),number,06,08,16,21,23
date,2010/11/11(四),number,05,09,24,34,36
date,2010/11/10(三),number,07,25,28,33,36
date,2010/11/09(二),number,04,14,19,31,38
date,2010/11/08(一),number,04,08,12,15,38
date,2010/11/05(五),number,01,04,05,24,37
date,2010/11/04(四),number,01,08,21,26,39
date,2010/11/03(三),number,24,30,31,32,33
date,2010/11/02(二),number,04,06,13,19,20
date,2010/11/01(一),number,09,15,16,21,29
date,2010/10/29(五),number,02,07,11,17,38
date,2010/10/28(四),number,01,06,12,33,37
date,2010/10/27(三),number,02,07,15,27,35
date,2010/10/26(二),number,08,11,12,15,18
date,2010/10/25(一),number,02,05,06,30,36
date,2010/10/22(五),number,01,03,11,19,32
date,2010/10/21(四),number,15,17,18,23,27
date,2010/10/20(三),number,09,11,15,29,37
date,2010/10/19(二),number,21,23,27,30,36
date,2010/10/18(一),number,05,12,27,30,32
date,2010/10/15(五),number,01,04,12,24,25
date,2010/10/14(四),number,05,17,27,28,29
date,2010/10/13(三),number,09,11,21,24,30
date,2010/10/12(二),number,01,08,09,23,39
date,2010/10/11(一),number,01,06,07,24,35
date,2010/10/08(五),number,04,16,18,29,31
date,2010/10/07(四),number,02,19,32,33,39
date,2010/10/06(三),number,14,16,20,22,29
date,2010/10/05(二),number,14,18,23,28,33
date,2010/10/04(一),number,09,13,20,34,35
Page 121
date,2010/10/01(五),number,13,24,27,28,35
date,2010/09/30(四),number,05,14,16,24,34
date,2010/09/29(三),number,02,14,24,34,37
date,2010/09/28(二),number,14,26,31,35,37
date,2010/09/27(一),number,04,25,30,33,39
date,2010/09/24(五),number,02,09,13,21,33
date,2010/09/23(四),number,15,28,30,31,36
date,2010/09/22(三),number,08,18,23,33,36
date,2010/09/21(二),number,02,08,12,30,34
date,2010/09/20(一),number,03,08,09,15,28
date,2010/09/17(五),number,02,05,09,25,35
date,2010/09/16(四),number,03,06,12,14,21
date,2010/09/15(三),number,03,11,21,29,39
date,2010/09/14(二),number,05,09,24,32,36
date,2010/09/13(一),number,03,06,15,24,31
date,2010/09/10(五),number,05,13,15,23,31
date,2010/09/09(四),number,05,12,14,18,34
date,2010/09/08(三),number,03,14,29,33,38
date,2010/09/07(二),number,01,11,12,28,32
date,2010/09/06(一),number,16,18,35,36,39
date,2010/09/03(五),number,06,11,13,22,36
date,2010/09/02(四),number,08,23,25,28,38
date,2010/09/01(三),number,07,16,18,34,39
date,2010/08/31(二),number,08,10,28,33,34
date,2010/08/30(一),number,04,12,20,34,35
date,2010/08/27(五),number,02,06,12,23,33
date,2010/08/26(四),number,05,13,30,37,38
date,2010/08/25(三),number,01,07,11,31,34
date,2010/08/24(二),number,03,04,08,15,34
date,2010/08/23(一),number,05,06,15,36,38
Page 122
date,2010/08/20(五),number,02,06,12,21,28
date,2010/08/19(四),number,09,22,26,28,31
date,2010/08/18(三),number,07,19,27,28,29
date,2010/08/17(二),number,02,05,11,17,36
date,2010/08/16(一),number,03,04,12,13,35
date,2010/08/13(五),number,23,26,28,30,32
date,2010/08/12(四),number,08,25,27,35,39
date,2010/08/11(三),number,06,18,34,38,39
date,2010/08/10(二),number,04,17,21,24,32
date,2010/08/09(一),number,09,12,19,26,32
date,2010/08/06(五),number,03,15,27,29,35
date,2010/08/05(四),number,17,26,34,36,38
date,2010/08/04(三),number,14,16,21,31,33
date,2010/08/03(二),number,07,14,27,32,33
date,2010/08/02(一),number,02,07,29,32,33
date,2010/07/30(五),number,07,09,14,24,28
date,2010/07/29(四),number,14,25,26,30,35
date,2010/07/28(三),number,01,07,14,22,23
date,2010/07/27(二),number,13,22,24,25,28
date,2010/07/26(一),number,12,15,21,34,39
date,2010/07/23(五),number,01,14,21,22,39
date,2010/07/22(四),number,08,11,34,35,36
date,2010/07/21(三),number,15,16,26,29,30
date,2010/07/20(二),number,04,08,11,25,33
date,2010/07/19(一),number,03,06,19,23,25
date,2010/07/16(五),number,14,15,28,34,38
date,2010/07/15(四),number,05,07,20,25,36
date,2010/07/14(三),number,05,19,21,23,33
date,2010/07/13(二),number,10,11,25,28,38
date,2010/07/12(一),number,03,04,11,33,39
Page 123
date,2010/07/09(五),number,03,13,35,36,37
date,2010/07/08(四),number,05,17,20,34,37
date,2010/07/07(三),number,06,16,28,31,35
date,2010/07/06(二),number,04,10,23,25,27
date,2010/07/05(一),number,12,15,28,29,37
date,2010/07/02(五),number,02,04,28,29,30
date,2010/07/01(四),number,10,19,20,23,29
date,2010/06/30(三),number,01,12,34,38,39
date,2010/06/29(二),number,01,02,04,35,37
date,2010/06/28(一),number,13,22,23,27,34
date,2010/06/25(五),number,02,05,21,24,34
date,2010/06/24(四),number,05,06,11,14,22
date,2010/06/23(三),number,02,10,29,36,39
date,2010/06/22(二),number,22,24,27,28,31
date,2010/06/21(一),number,01,16,17,23,31
date,2010/06/18(五),number,03,20,29,33,39
date,2010/06/17(四),number,01,02,09,18,35
date,2010/06/16(三),number,09,17,19,26,39
date,2010/06/15(二),number,01,14,21,28,38
date,2010/06/15(二),number,17,18,22,31,37
date,2010/06/11(五),number,13,18,28,33,36
date,2010/06/10(四),number,07,12,17,30,37
date,2010/06/09(三),number,03,04,13,25,28
date,2010/06/08(二),number,02,09,26,30,32
date,2010/06/07(一),number,10,21,22,32,35
date,2010/06/04(五),number,15,16,25,30,38
date,2010/06/03(四),number,09,21,33,35,37
date,2010/06/02(三),number,13,17,19,35,39
date,2010/06/01(二),number,02,07,23,24,34
date,2010/05/31(一),number,09,12,15,31,39
Page 124
date,2010/05/28(五),number,17,22,25,33,39
date,2010/05/27(四),number,02,21,32,33,34
date,2010/05/26(三),number,04,14,17,37,39
date,2010/05/25(二),number,05,06,07,10,14
date,2010/05/24(一),number,10,26,27,35,36
date,2010/05/21(五),number,05,21,28,35,38
date,2010/05/20(四),number,07,13,15,27,39
date,2010/05/19(三),number,01,11,13,20,37
date,2010/05/18(二),number,13,21,22,33,37
date,2010/05/17(一),number,02,12,18,33,38
date,2010/05/14(五),number,02,06,08,15,22
date,2010/05/13(四),number,09,11,22,26,30
date,2010/05/12(三),number,08,13,28,30,36
date,2010/05/11(二),number,04,10,12,25,37
date,2010/05/10(一),number,14,17,24,29,33
date,2010/05/07(五),number,08,09,21,29,30
date,2010/05/06(四),number,03,08,13,23,27
date,2010/05/05(三),number,01,14,19,30,34
date,2010/05/04(二),number,16,22,26,32,36
date,2010/05/03(一),number,05,10,16,19,38
date,2010/04/30(五),number,15,17,21,28,31
date,2010/04/29(四),number,14,15,27,31,35
date,2010/04/28(三),number,05,06,13,37,38
date,2010/04/27(二),number,01,13,19,29,33
date,2010/04/26(一),number,12,22,27,31,39
date,2010/04/23(五),number,08,15,27,35,36
date,2010/04/22(四),number,03,04,05,06,09
date,2010/04/21(三),number,02,03,12,21,25
date,2010/04/20(二),number,04,06,10,28,32
date,2010/04/19(一),number,03,15,19,26,27
Page 125
date,2010/04/16(五),number,01,05,20,24,37
date,2010/04/15(四),number,01,04,11,18,23
date,2010/04/14(三),number,05,12,15,35,36
date,2010/04/13(二),number,09,12,21,22,27
date,2010/04/12(一),number,12,15,24,30,35
date,2010/04/09(五),number,05,14,18,23,36
date,2010/04/08(四),number,08,10,15,17,26
date,2010/04/07(三),number,04,16,29,32,36
date,2010/04/06(二),number,25,28,29,36,37
date,2010/04/05(一),number,07,17,18,35,37
date,2010/04/02(五),number,07,20,23,31,39
date,2010/04/01(四),number,02,17,35,37,38
date,2010/03/31(三),number,01,09,12,19,28
date,2010/03/30(二),number,16,21,25,31,33
date,2010/03/29(一),number,10,12,14,18,34
date,2010/03/26(五),number,09,10,12,22,37
date,2010/03/25(四),number,09,13,26,34,39
date,2010/03/24(三),number,30,31,32,34,35
date,2010/03/23(二),number,09,18,26,32,34
date,2010/03/22(一),number,02,23,25,29,32
date,2010/03/19(五),number,08,14,28,29,35
date,2010/03/18(四),number,03,06,24,25,37
date,2010/03/17(三),number,03,28,33,34,38
date,2010/03/16(二),number,04,06,10,33,37
date,2010/03/15(一),number,04,10,18,22,25
date,2010/03/12(五),number,01,10,19,22,28
date,2010/03/11(四),number,01,03,17,30,38
date,2010/03/10(三),number,02,07,16,30,39
date,2010/03/09(二),number,05,11,12,14,28
date,2010/03/08(一),number,07,11,19,21,27
Page 126
date,2010/03/05(五),number,11,14,20,35,39
date,2010/03/04(四),number,02,05,10,21,34
date,2010/03/03(三),number,04,07,15,26,33
date,2010/03/02(二),number,07,08,20,25,29
date,2010/03/01(一),number,03,06,10,25,34
date,2010/02/26(五),number,09,18,19,25,32
date,2010/02/25(四),number,04,09,13,27,37
date,2010/02/24(三),number,05,16,17,28,39
date,2010/02/23(二),number,09,20,27,33,36
date,2010/02/22(一),number,02,09,15,22,26
date,2010/02/19(五),number,06,21,22,24,32
date,2010/02/18(四),number,09,11,24,26,39
date,2010/02/17(三),number,04,07,08,28,34
date,2010/02/16(二),number,18,19,27,35,39
date,2010/02/15(一),number,01,02,09,11,28
date,2010/02/12(五),number,11,21,23,26,38
date,2010/02/11(四),number,06,09,23,27,31
date,2010/02/10(三),number,07,13,19,36,38
date,2010/02/09(二),number,04,06,24,26,32
date,2010/02/08(一),number,13,27,31,35,39
date,2010/02/05(五),number,01,05,15,21,25
date,2010/02/04(四),number,02,04,11,16,25
date,2010/02/03(三),number,03,15,32,35,38
date,2010/02/02(二),number,05,16,20,37,38
date,2010/02/01(一),number,02,07,22,30,35
date,2010/01/29(五),number,11,15,17,22,30
date,2010/01/28(四),number,01,03,11,32,36
date,2010/01/27(三),number,07,08,14,25,38
date,2010/01/26(二),number,02,05,06,09,23
date,2010/01/25(一),number,12,19,22,23,31
Page 127
date,2010/01/22(五),number,01,12,18,25,35
date,2010/01/21(四),number,07,11,18,29,37
date,2010/01/20(三),number,14,19,28,33,39
date,2010/01/19(二),number,10,11,23,25,32
date,2010/01/18(一),number,05,14,33,36,38
date,2010/01/15(五),number,13,29,31,32,38
date,2010/01/14(四),number,12,16,28,32,33
date,2010/01/13(三),number,08,16,33,36,39
date,2010/01/12(二),number,01,19,27,30,37
date,2010/01/11(一),number,17,19,24,27,29
date,2010/01/08(五),number,11,16,17,18,30
date,2010/01/07(四),number,06,24,26,30,34
date,2010/01/06(三),number,11,25,28,37,39
date,2010/01/05(二),number,03,05,15,27,35
date,2010/01/04(一),number,04,14,19,27,31
date,2010/01/01(五),number,03,04,05,23,27
date,2009/12/31(四),number,06,07,21,31,39
date,2009/12/30(三),number,07,12,13,31,34
date,2009/12/29(二),number,05,18,27,28,35
date,2009/12/28(一),number,03,05,10,13,29
date,2009/12/25(五),number,02,15,17,19,28
date,2009/12/24(四),number,02,11,19,20,36
date,2009/12/23(三),number,02,08,15,30,35
date,2009/12/22(二),number,02,05,07,10,17
date,2009/12/21(一),number,18,22,26,29,32
date,2009/12/18(五),number,05,20,21,25,37
date,2009/12/17(四),number,04,15,21,37,39
date,2009/12/16(三),number,10,19,30,37,39
date,2009/12/15(二),number,19,25,26,30,35
date,2009/12/14(一),number,06,10,16,27,28
Page 128
date,2009/12/11(五),number,06,09,26,27,29
date,2009/12/10(四),number,07,14,15,24,28
date,2009/12/09(三),number,07,16,29,35,37
date,2009/12/08(二),number,01,05,11,15,35
date,2009/12/07(一),number,09,10,25,31,33
date,2009/12/04(五),number,14,15,17,34,37
date,2009/12/03(四),number,04,08,18,21,23
date,2009/12/02(三),number,14,25,33,36,38
date,2009/12/01(二),number,02,07,08,25,29
date,2009/11/30(一),number,10,13,22,29,30
date,2009/11/27(五),number,07,15,24,31,38
date,2009/11/26(四),number,09,14,27,28,38
date,2009/11/25(三),number,06,10,11,18,37
date,2009/11/24(二),number,03,10,17,18,23
date,2009/11/23(一),number,05,25,27,32,39
date,2009/11/20(五),number,05,10,17,28,38
date,2009/11/19(四),number,22,23,25,31,34
date,2009/11/18(三),number,05,14,15,26,37
date,2009/11/17(二),number,02,06,19,28,32
date,2009/11/16(一),number,11,16,34,35,36
date,2009/11/13(五),number,01,05,28,31,34
date,2009/11/12(四),number,12,22,26,28,38
date,2009/11/11(三),number,13,28,33,37,39
date,2009/11/10(二),number,08,12,26,27,30
date,2009/11/09(一),number,06,17,18,31,37
date,2009/11/06(五),number,08,10,20,21,35
date,2009/11/05(四),number,05,11,15,26,39
date,2009/11/04(三),number,02,09,10,27,35
date,2009/11/03(二),number,07,30,32,35,39
date,2009/11/02(一),number,03,04,17,23,26
Page 129
date,2009/10/30(五),number,05,14,22,37,38
date,2009/10/29(四),number,03,06,15,17,26
date,2009/10/28(三),number,01,13,18,27,34
date,2009/10/27(二),number,06,19,22,25,29
date,2009/10/26(一),number,06,17,23,29,37
date,2009/10/23(五),number,02,15,21,23,37
date,2009/10/22(四),number,07,10,24,31,32
date,2009/10/21(三),number,15,21,23,36,39
date,2009/10/20(二),number,10,11,15,17,30
date,2009/10/19(一),number,12,20,23,34,36
date,2009/10/16(五),number,02,11,16,19,23
date,2009/10/15(四),number,07,13,18,28,38
date,2009/10/14(三),number,03,09,10,23,26
date,2009/10/13(二),number,06,13,24,26,31
date,2009/10/12(一),number,02,09,17,27,29
date,2009/10/09(五),number,01,08,28,35,38
date,2009/10/08(四),number,02,26,31,33,34
date,2009/10/07(三),number,03,05,08,09,35
date,2009/10/06(二),number,15,18,22,25,29
date,2009/10/05(一),number,18,20,23,24,30
date,2009/10/02(五),number,14,24,26,31,36
date,2009/10/01(四),number,07,14,24,31,35
date,2009/09/30(三),number,05,07,11,16,23
date,2009/09/29(二),number,11,24,31,32,34
date,2009/09/28(一),number,06,26,31,32,33
date,2009/09/25(五),number,03,05,14,16,20
date,2009/09/24(四),number,02,09,10,21,37
date,2009/09/23(三),number,03,09,13,37,38
date,2009/09/22(二),number,09,14,18,27,32
date,2009/09/21(一),number,04,14,24,27,34
Page 130
date,2009/09/18(五),number,11,12,15,22,38
date,2009/09/17(四),number,07,19,23,30,39
date,2009/09/16(三),number,08,23,27,28,38
date,2009/09/15(二),number,06,14,27,30,31
date,2009/09/14(一),number,08,13,14,26,27
date,2009/09/11(五),number,16,25,26,32,33
date,2009/09/10(四),number,13,15,16,18,26
date,2009/09/09(三),number,01,22,26,29,31
date,2009/09/08(二),number,01,11,26,27,31
date,2009/09/07(一),number,09,11,22,27,29
date,2009/09/04(五),number,09,17,27,32,38
date,2009/09/03(四),number,10,17,23,26,39
date,2009/09/02(三),number,02,04,07,34,38
date,2009/09/01(二),number,02,15,22,32,35
date,2009/08/31(一),number,01,05,16,20,38
date,2009/08/28(五),number,09,16,21,24,29
date,2009/08/27(四),number,24,26,28,29,37
date,2009/08/26(三),number,07,10,17,19,26
date,2009/08/25(二),number,07,14,17,29,37
date,2009/08/24(一),number,01,18,22,27,39
date,2009/08/21(五),number,17,23,26,28,31
date,2009/08/20(四),number,09,12,14,16,34
date,2009/08/19(三),number,06,14,20,35,36
date,2009/08/18(二),number,06,07,15,17,26
date,2009/08/17(一),number,01,10,25,34,38
date,2009/08/14(五),number,08,25,28,30,37
date,2009/08/13(四),number,08,11,15,17,31
date,2009/08/12(三),number,05,08,17,32,37
date,2009/08/11(二),number,05,18,22,23,32
date,2009/08/10(一),number,03,12,19,23,39
Page 131
date,2009/08/07(五),number,01,08,14,25,37
date,2009/08/06(四),number,16,17,28,32,33
date,2009/08/05(三),number,02,10,25,29,37
date,2009/08/04(二),number,10,12,14,18,34
date,2009/08/03(一),number,01,06,20,23,26
date,2009/07/31(五),number,13,14,16,17,32
date,2009/07/30(四),number,03,09,18,34,38
date,2009/07/29(三),number,02,15,23,24,33
date,2009/07/28(二),number,03,13,19,21,37
date,2009/07/27(一),number,05,08,36,37,38
date,2009/07/24(五),number,14,28,30,33,34
date,2009/07/23(四),number,01,03,24,32,39
date,2009/07/22(三),number,03,06,10,13,22
date,2009/07/21(二),number,03,17,24,25,32
date,2009/07/20(一),number,04,08,09,17,38
date,2009/07/17(五),number,01,03,06,15,33
date,2009/07/16(四),number,02,10,21,37,39
date,2009/07/15(三),number,02,05,27,36,37
date,2009/07/14(二),number,03,04,07,15,23
date,2009/07/13(一),number,14,16,31,36,37
date,2009/07/10(五),number,03,15,25,26,31
date,2009/07/09(四),number,06,17,21,35,37
date,2009/07/08(三),number,12,13,22,24,33
date,2009/07/07(二),number,01,22,27,30,36
date,2009/07/06(一),number,03,06,07,13,23
date,2009/07/03(五),number,02,04,14,29,35
date,2009/07/02(四),number,04,10,25,30,31
date,2009/07/01(三),number,09,11,25,32,33
date,2009/06/30(二),number,01,11,21,29,31
date,2009/06/29(一),number,03,07,09,15,24
Page 132
date,2009/06/26(五),number,13,15,20,27,39
date,2009/06/25(四),number,02,10,19,28,38
date,2009/06/24(三),number,16,21,22,34,38
date,2009/06/23(二),number,17,20,21,31,32
date,2009/06/22(一),number,10,17,21,25,34
date,2009/06/19(五),number,06,12,18,21,37
date,2009/06/18(四),number,01,11,19,24,29
date,2009/06/17(三),number,07,12,16,27,36
date,2009/06/16(二),number,04,06,15,19,20
date,2009/06/15(一),number,07,13,18,21,27
date,2009/06/12(五),number,04,19,33,34,35
date,2009/06/11(四),number,14,15,19,25,33
date,2009/06/10(三),number,12,24,27,31,35
date,2009/06/09(二),number,06,23,31,34,38
date,2009/06/08(一),number,09,13,22,27,33
date,2009/06/05(五),number,02,12,14,15,38
date,2009/06/04(四),number,15,19,25,28,36
date,2009/06/03(三),number,08,10,20,24,37
date,2009/06/02(二),number,01,04,06,12,18
date,2009/06/01(一),number,01,20,21,29,31
date,2009/05/29(五),number,05,06,09,25,38
date,2009/05/28(四),number,09,11,30,34,38
date,2009/05/27(三),number,14,17,21,26,32
date,2009/05/26(二),number,01,07,16,34,36
date,2009/05/25(一),number,01,27,30,33,39
date,2009/05/22(五),number,03,11,12,27,34
date,2009/05/21(四),number,02,13,20,32,39
date,2009/05/20(三),number,09,15,18,22,23
date,2009/05/19(二),number,03,09,11,29,31
date,2009/05/18(一),number,03,12,13,36,38
Page 133
date,2009/05/15(五),number,24,25,26,37,39
date,2009/05/14(四),number,09,10,20,33,37
date,2009/05/13(三),number,11,16,20,30,37
date,2009/05/12(二),number,01,09,11,31,34
date,2009/05/11(一),number,01,10,16,24,39
date,2009/05/08(五),number,01,14,22,33,34
date,2009/05/07(四),number,19,20,21,26,30
date,2009/05/06(三),number,05,07,16,35,39
date,2009/05/05(二),number,06,22,28,34,37
date,2009/05/04(一),number,12,15,16,29,33
date,2009/05/01(五),number,12,13,29,31,36
date,2009/04/30(四),number,15,16,22,27,37
date,2009/04/29(三),number,01,07,13,19,20
date,2009/04/28(二),number,02,07,35,36,38
date,2009/04/27(一),number,03,09,16,23,29
date,2009/04/24(五),number,11,20,28,36,38
date,2009/04/23(四),number,01,02,21,30,31
date,2009/04/22(三),number,02,17,20,36,38
date,2009/04/21(二),number,11,16,20,27,28
date,2009/04/20(一),number,01,03,29,37,39
date,2009/04/17(五),number,07,08,32,33,39
date,2009/04/16(四),number,04,11,15,25,30
date,2009/04/15(三),number,03,23,29,35,38
date,2009/04/14(二),number,03,05,21,29,30
date,2009/04/13(一),number,03,06,17,30,38
date,2009/04/10(五),number,01,02,03,23,32
date,2009/04/09(四),number,05,08,18,26,36
date,2009/04/08(三),number,03,08,10,26,33
date,2009/04/07(二),number,02,04,10,24,39
date,2009/04/06(一),number,16,20,35,36,39
Page 134
date,2009/04/03(五),number,12,14,19,37,39
date,2009/04/02(四),number,13,16,23,29,31
date,2009/04/01(三),number,11,16,22,31,36
date,2009/03/31(二),number,20,21,25,31,34
date,2009/03/30(一),number,08,15,25,26,28
date,2009/03/27(五),number,03,09,12,24,39
date,2009/03/26(四),number,01,13,16,28,29
date,2009/03/25(三),number,14,15,17,30,32
date,2009/03/24(二),number,05,17,21,31,38
date,2009/03/23(一),number,05,22,24,27,28
date,2009/03/20(五),number,09,17,33,34,36
date,2009/03/19(四),number,02,30,31,33,39
date,2009/03/18(三),number,04,27,32,35,38
date,2009/03/17(二),number,05,07,13,35,37
date,2009/03/16(一),number,01,04,11,29,38
date,2009/03/13(五),number,03,04,13,25,36
date,2009/03/12(四),number,12,31,32,36,37
date,2009/03/11(三),number,12,19,32,36,39
